Hydrolab MS5 46008
"Log File Name : Bird_Pond_2022_46008"
"Setup Date (M/D/YYYY) : 6/16/2022"
"Setup Time (HH:MM:SS) : 11:37:49"
"Starting Date (M/D/YYYY) : 6/16/2022"
"Starting Time (HH:MM:SS) : 16:00:00"
"Stopping Date (M/D/YYYY) : 9/15/2022"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 01:00:00"
"Sensor warmup (HH:MM:SS) : 00:00:30"
"Circltr warmup (HH:MM:SS) : 00:00:30"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO%",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","Sat",""

6/28/2022,20:00:00,"","21.57","","7.46","","85","","3000.0","#","23.1",""
6/28/2022,21:00:00,"","21.78","","7.40","","85","","3000.0","#","16.4",""
6/28/2022,22:00:00,"","21.87","","7.28","","85","","3000.0","#","11.9",""
6/28/2022,23:00:00,"","21.65","","7.33","","86","","3000.0","#","23.8",""
6/29/2022,00:00:00,"","21.74","","7.23","","85","","3000.0","#","11.0",""
6/29/2022,01:00:00,"","21.61","","7.11","","85","","3000.0","#","10.6",""
6/29/2022,02:00:00,"","21.66","","7.07","","85","","3000.0","#","7.7",""
6/29/2022,03:00:00,"","21.63","","7.06","","85","","3000.0","#","9.8",""
6/29/2022,04:00:00,"","21.48","","7.22","","85","","3000.0","#","9.9",""
6/29/2022,05:00:00,"","21.34","","7.38","","85","","3000.0","#","15.4",""
6/29/2022,06:00:00,"","21.25","","7.10","","87","","3000.0","#","12.0",""
6/29/2022,07:00:00,"","21.18","","7.18","","86","","3000.0","#","12.6",""
6/29/2022,08:00:00,"","21.17","","7.13","","85","","3000.0","#","14.0",""
6/29/2022,09:00:00,"","21.18","","7.34","","85","","3000.0","#","16.7",""
6/29/2022,10:00:00,"","21.21","","7.39","","85","","3000.0","#","15.3",""
6/29/2022,11:00:00,"","21.27","","7.53","","85","","3000.0","#","17.6",""
6/29/2022,12:00:00,"","21.48","","7.58","","85","","3000.0","#","17.0",""
6/29/2022,13:00:00,"","21.74","","7.52","","86","","3000.0","#","18.0",""
6/29/2022,14:00:00,"","21.93","","7.62","","85","","3000.0","#","20.8",""
6/29/2022,15:00:00,"","22.11","","7.65","","85","","3000.0","#","20.2",""
6/29/2022,16:00:00,"","22.31","","7.63","","86","","3000.0","#","22.3",""
6/29/2022,17:00:00,"","22.57","","7.60","","85","","3000.0","#","21.7",""
6/29/2022,18:00:00,"","22.68","","7.56","","85","","3000.0","#","15.1",""
6/29/2022,19:00:00,"","22.13","","7.61","","85","","3000.0","#","18.5",""
6/29/2022,20:00:00,"","22.15","","7.60","","85","","3000.0","#","18.4",""
6/29/2022,21:00:00,"","22.21","","7.58","","85","","3000.0","#","17.6",""
6/29/2022,22:00:00,"","22.53","","7.57","","85","","3000.0","#","16.0",""
6/29/2022,23:00:00,"","22.06","","7.47","","86","","3000.0","#","18.9",""
6/30/2022,00:00:00,"","22.29","","7.31","","87","","3000.0","#","18.3",""
6/30/2022,01:00:00,"","22.37","","7.37","","85","","3000.0","#","12.1",""
6/30/2022,02:00:00,"","22.25","","7.39","","85","","3000.0","#","15.9",""
6/30/2022,03:00:00,"","22.14","","7.37","","86","","3000.0","#","20.9",""
6/30/2022,04:00:00,"","21.99","","7.10","","87","","3000.0","#","8.4",""
6/30/2022,05:00:00,"","21.87","","7.18","","85","","3000.0","#","11.9",""
6/30/2022,06:00:00,"","21.77","","7.27","","87","","3000.0","#","18.6",""
6/30/2022,07:00:00,"","21.68","","7.17","","85","","3000.0","#","10.2",""
6/30/2022,08:00:00,"","21.62","","7.37","","85","","3000.0","#","16.0",""
6/30/2022,09:00:00,"","21.61","","7.54","","85","","3000.0","#","18.2",""
6/30/2022,10:00:00,"","21.65","","7.53","","85","","3000.0","#","22.3",""
6/30/2022,11:00:00,"","21.70","","7.55","","85","","3000.0","#","21.1",""
6/30/2022,12:00:00,"","21.79","","7.56","","85","","3000.0","#","22.5",""
6/30/2022,13:00:00,"","21.93","","7.59","","85","","3000.0","#","23.3",""
6/30/2022,14:00:00,"","22.07","","7.57","","85","","3000.0","#","21.1",""
6/30/2022,15:00:00,"","22.19","","7.61","","85","","3000.0","#","24.1",""
6/30/2022,16:00:00,"","22.37","","7.63","","85","","3000.0","#","25.0",""
6/30/2022,17:00:00,"","22.51","","7.63","","85","","3000.0","#","23.1",""
6/30/2022,18:00:00,"","22.65","","7.62","","85","","3000.0","#","24.2",""
6/30/2022,19:00:00,"","22.74","","7.62","","85","","3000.0","#","21.2",""
6/30/2022,20:00:00,"","22.72","","7.65","","85","","3000.0","#","19.9",""
6/30/2022,21:00:00,"","22.71","","7.68","","85","","3000.0","#","18.3",""
6/30/2022,22:00:00,"","22.63","","7.34","","85","","3000.0","#","7.4",""
6/30/2022,23:00:00,"","22.53","","7.36","","86","","3000.0","#","19.5",""
7/1/2022,00:00:00,"","22.43","","7.09","","86","","3000.0","#","13.6",""
7/1/2022,01:00:00,"","22.35","","7.16","","87","","3000.0","#","19.2",""
7/1/2022,02:00:00,"","22.26","","7.17","","85","","3000.0","#","12.7",""
7/1/2022,03:00:00,"","22.19","","7.20","","85","","3000.0","#","17.1",""
7/1/2022,04:00:00,"","22.12","","7.27","","85","","3000.0","#","15.5",""
7/1/2022,05:00:00,"","22.02","","7.14","","86","","3000.0","#","17.1",""
7/1/2022,06:00:00,"","21.93","","7.13","","86","","3000.0","#","18.1",""
7/1/2022,07:00:00,"","21.86","","7.30","","85","","3000.0","#","18.1",""
7/1/2022,08:00:00,"","21.84","","7.29","","86","","3000.0","#","22.1",""
7/1/2022,09:00:00,"","21.87","","7.46","","85","","3000.0","#","27.2",""
7/1/2022,10:00:00,"","21.92","","7.55","","85","","3000.0","#","28.8",""
7/1/2022,11:00:00,"","21.97","","7.48","","86","","3000.0","#","24.1",""
7/1/2022,12:00:00,"","22.07","","7.61","","85","","3000.0","#","33.2",""
7/1/2022,13:00:00,"","22.16","","7.57","","85","","3000.0","#","30.3",""
7/1/2022,14:00:00,"","22.30","","7.60","","85","","3000.0","#","36.9",""
7/1/2022,15:00:00,"","22.48","","7.60","","86","","3000.0","#","38.6",""
7/1/2022,16:00:00,"","22.58","","7.57","","86","","3000.0","#","39.4",""
7/1/2022,17:00:00,"","22.67","","7.59","","86","","3000.0","#","40.1",""
7/1/2022,18:00:00,"","22.72","","7.55","","85","","3000.0","#","42.4",""
7/1/2022,19:00:00,"","22.75","","7.52","","86","","3000.0","#","39.0",""
7/1/2022,20:00:00,"","22.78","","7.49","","86","","3000.0","#","38.8",""
7/1/2022,21:00:00,"","22.76","","7.60","","85","","3000.0","#","33.8",""
7/1/2022,22:00:00,"","22.73","","7.46","","86","","3000.0","#","31.6",""
7/1/2022,23:00:00,"","22.66","","7.49","","86","","3000.0","#","40.7",""
7/2/2022,00:00:00,"","22.54","","7.31","","86","","3000.0","#","35.4",""
7/2/2022,01:00:00,"","22.45","","7.30","","87","","3000.0","#","39.1",""
7/2/2022,02:00:00,"","22.34","","7.24","","86","","3000.0","#","30.6",""
7/2/2022,03:00:00,"","22.25","","7.22","","86","","3000.0","#","30.9",""
7/2/2022,04:00:00,"","22.15","","7.26","","86","","3000.0","#","39.8",""
7/2/2022,05:00:00,"","22.05","","7.46","","85","","3000.0","#","38.0",""
7/2/2022,06:00:00,"","21.96","","7.37","","85","","3000.0","#","41.5",""
7/2/2022,07:00:00,"","21.91","","7.10","","85","","3000.0","#","29.1",""
7/2/2022,08:00:00,"","21.90","","7.29","","84","","3000.0","#","41.8",""
7/2/2022,09:00:00,"","21.91","","7.53","","85","","3000.0","#","57.6",""
7/2/2022,10:00:00,"","21.92","","7.56","","85","","3000.0","#","56.3",""
7/2/2022,11:00:00,"","21.99","","7.48","","86","","3000.0","#","54.4",""
7/2/2022,12:00:00,"","22.12","","7.57","","86","","3000.0","#","49.6",""
7/2/2022,13:00:00,"","22.26","","7.50","","86","","3000.0","#","50.8",""
7/2/2022,14:00:00,"","22.45","","7.51","","87","","3000.0","#","60.0",""
7/2/2022,15:00:00,"","22.46","","7.50","","86","","3000.0","#","56.7",""
7/2/2022,16:00:00,"","22.59","","7.61","","85","","3000.0","#","57.2",""
7/2/2022,17:00:00,"","22.57","","7.61","","86","","3000.0","#","66.5",""
7/2/2022,18:00:00,"","22.63","","7.63","","86","","3000.0","#","65.4",""
7/2/2022,19:00:00,"","22.73","","7.60","","85","","3000.0","#","62.6",""
7/2/2022,20:00:00,"","22.77","","7.57","","86","","3000.0","#","68.3",""
7/2/2022,21:00:00,"","22.53","","7.47","","86","","3000.0","#","64.7",""
7/2/2022,22:00:00,"","22.74","","7.38","","86","","3000.0","#","53.0",""
7/2/2022,23:00:00,"","22.92","","7.20","","88","","3000.0","#","20.0",""
7/3/2022,00:00:00,"","22.75","","7.41","","85","","3000.0","#","51.8",""
7/3/2022,01:00:00,"","22.82","","7.38","","87","","3000.0","#","43.1",""
7/3/2022,02:00:00,"","22.70","","7.19","","87","","3000.0","#","49.2",""
7/3/2022,03:00:00,"","22.56","","7.16","","87","","3000.0","#","53.6",""
7/3/2022,04:00:00,"","22.45","","7.56","","85","","3000.0","#","51.1",""
7/3/2022,05:00:00,"","22.35","","7.28","","86","","3000.0","#","50.2",""
7/3/2022,06:00:00,"","22.28","","7.35","","86","","3000.0","#","51.5",""
7/3/2022,07:00:00,"","22.21","","7.22","","86","","3000.0","#","57.7",""
7/3/2022,08:00:00,"","22.17","","7.28","","86","","3000.0","#","59.6",""
7/3/2022,09:00:00,"","22.18","","7.30","","86","","3000.0","#","61.1",""
7/3/2022,10:00:00,"","22.21","","7.20","","86","","3000.0","#","53.6",""
7/3/2022,11:00:00,"","22.24","","7.44","","85","","3000.0","#","66.1",""
7/3/2022,12:00:00,"","22.33","","7.42","","86","","3000.0","#","53.7",""
7/3/2022,13:00:00,"","22.38","","7.60","","86","","3000.0","#","75.6",""
7/3/2022,14:00:00,"","22.59","","7.55","","86","","3000.0","#","67.1",""
7/3/2022,15:00:00,"","22.73","","7.40","","87","","3000.0","#","56.8",""
7/3/2022,16:00:00,"","22.82","","7.49","","86","","3000.0","#","70.3",""
7/3/2022,17:00:00,"","22.88","","7.66","","86","","3000.0","#","73.7",""
7/3/2022,18:00:00,"","23.00","","7.63","","85","","3000.0","#","76.0",""
7/3/2022,19:00:00,"","23.03","","7.63","","86","","3000.0","#","64.6",""
7/3/2022,20:00:00,"","23.03","","7.61","","86","","3000.0","#","65.8",""
7/3/2022,21:00:00,"","22.96","","7.40","","87","","3000.0","#","45.2",""
7/3/2022,22:00:00,"","22.85","","7.47","","86","","3000.0","#","68.2",""
7/3/2022,23:00:00,"","22.73","","7.53","","86","","3000.0","#","66.1",""
7/4/2022,00:00:00,"","22.61","","7.27","","87","","3000.0","#","63.0",""
7/4/2022,01:00:00,"","22.49","","7.48","","86","","3000.0","#","71.1",""
7/4/2022,02:00:00,"","22.40","","7.50","","86","","3000.0","#","73.0",""
7/4/2022,03:00:00,"","22.32","","7.29","","87","","3000.0","#","63.2",""
7/4/2022,04:00:00,"","22.24","","7.15","","86","","3000.0","#","65.5",""
7/4/2022,05:00:00,"","22.18","","7.14","","88","","3000.0","#","62.4",""
7/4/2022,06:00:00,"","22.09","","7.21","","86","","3000.0","#","62.2",""
7/4/2022,07:00:00,"","22.04","","7.39","","85","","3000.0","#","59.1",""
7/4/2022,08:00:00,"","22.04","","7.44","","85","","3000.0","#","71.6",""
7/4/2022,09:00:00,"","22.03","","7.21","","87","","3000.0","#","60.3",""
7/4/2022,10:00:00,"","22.03","","7.38","","85","","3000.0","#","72.7",""
7/4/2022,11:00:00,"","22.09","","7.25","","85","","3000.0","#","55.4",""
7/4/2022,12:00:00,"","22.08","","7.36","","85","","3000.0","#","60.5",""
7/4/2022,13:00:00,"","22.18","","7.53","","86","","3000.0","#","70.7",""
7/4/2022,14:00:00,"","22.25","","7.48","","86","","3000.0","#","73.0",""
7/4/2022,15:00:00,"","22.28","","7.50","","86","","3000.0","#","76.3",""
7/4/2022,16:00:00,"","22.33","","7.53","","86","","3000.0","#","77.0",""
7/4/2022,17:00:00,"","22.38","","7.54","","86","","3000.0","#","79.5",""
7/4/2022,18:00:00,"","22.38","","7.39","","87","","3000.0","#","72.9",""
7/4/2022,19:00:00,"","22.40","","7.35","","88","","3000.0","#","70.3",""
7/4/2022,20:00:00,"","22.38","","7.31","","88","","3000.0","#","67.1",""
7/4/2022,21:00:00,"","22.38","","7.36","","87","","3000.0","#","67.5",""
7/4/2022,22:00:00,"","22.35","","7.34","","88","","3000.0","#","70.8",""
7/4/2022,23:00:00,"","22.29","","7.16","","89","","3000.0","#","69.0",""
7/5/2022,00:00:00,"","22.23","","7.01","","89","","3000.0","#","42.9",""
7/5/2022,01:00:00,"","22.16","","7.29","","88","","3000.0","#","60.4",""
7/5/2022,02:00:00,"","22.08","","7.13","","89","","3000.0","#","46.9",""
7/5/2022,03:00:00,"","22.01","","7.06","","89","","3000.0","#","57.3",""
7/5/2022,04:00:00,"","21.93","","7.01","","88","","3000.0","#","54.8",""
7/5/2022,05:00:00,"","21.86","","6.93","","88","","3000.0","#","53.6",""
7/5/2022,06:00:00,"","21.79","","6.91","","88","","3000.0","#","52.1",""
7/5/2022,07:00:00,"","21.74","","6.99","","88","","3000.0","#","55.9",""
7/5/2022,08:00:00,"","21.72","","7.26","","86","","3000.0","#","69.2",""
7/5/2022,09:00:00,"","21.74","","7.39","","86","","3000.0","#","77.1",""
7/5/2022,10:00:00,"","21.79","","7.22","","85","","3000.0","#","60.3",""
7/5/2022,11:00:00,"","21.84","","7.48","","87","","3000.0","#","81.4",""
7/5/2022,12:00:00,"","22.04","","7.39","","86","","3000.0","#","72.6",""
7/5/2022,13:00:00,"","22.21","","7.64","","86","","3000.0","#","83.5",""
7/5/2022,14:00:00,"","22.40","","7.45","","87","","3000.0","#","77.0",""
7/5/2022,15:00:00,"","22.61","","7.61","","87","","3000.0","#","79.0",""
7/5/2022,16:00:00,"","22.60","","7.57","","86","","3000.0","#","84.3",""
7/5/2022,17:00:00,"","23.07","","7.55","","87","","3000.0","#","83.6",""
7/5/2022,18:00:00,"","23.07","","7.51","","87","","3000.0","#","76.8",""
7/5/2022,19:00:00,"","23.03","","7.49","","87","","3000.0","#","71.1",""
7/5/2022,20:00:00,"","22.54","","7.58","","87","","3000.0","#","82.0",""
7/5/2022,21:00:00,"","22.73","","7.58","","87","","3000.0","#","80.1",""
7/5/2022,22:00:00,"","22.88","","7.49","","87","","3000.0","#","83.5",""
7/5/2022,23:00:00,"","22.76","","7.30","","88","","3000.0","#","83.1",""
7/6/2022,00:00:00,"","22.63","","7.35","","88","","3000.0","#","83.6",""
7/6/2022,01:00:00,"","22.50","","7.35","","88","","3000.0","#","83.0",""
7/6/2022,02:00:00,"","22.37","","7.10","","89","","3000.0","#","70.8",""
7/6/2022,03:00:00,"","22.27","","6.95","","90","","3000.0","#","55.8",""
7/6/2022,04:00:00,"","22.18","","7.06","","90","","3000.0","#","74.3",""
7/6/2022,05:00:00,"","22.06","","7.01","","88","","3000.0","#","59.1",""
7/6/2022,06:00:00,"","21.98","","6.92","","88","","3000.0","#","37.3",""
7/6/2022,07:00:00,"","21.95","","6.92","","88","","3000.0","#","63.5",""
7/6/2022,08:00:00,"","21.92","","6.97","","87","","3000.0","#","73.8",""
7/6/2022,09:00:00,"","21.97","","7.18","","85","","3000.0","#","81.5",""
7/6/2022,10:00:00,"","22.01","","7.36","","86","","3000.0","#","84.6",""
7/6/2022,11:00:00,"","22.11","","7.55","","87","","3000.0","#","81.7",""
7/6/2022,12:00:00,"","22.29","","7.57","","87","","3000.0","#","91.5",""
7/6/2022,13:00:00,"","22.30","","7.56","","87","","3000.0","#","88.7",""
7/6/2022,14:00:00,"","22.44","","7.57","","87","","3000.0","#","90.9",""
7/6/2022,15:00:00,"","22.50","","7.47","","87","","3000.0","#","83.7",""
7/6/2022,16:00:00,"","22.54","","7.55","","87","","3000.0","#","81.5",""
7/6/2022,17:00:00,"","22.54","","7.58","","87","","3000.0","#","83.4",""
7/6/2022,18:00:00,"","22.61","","7.58","","87","","3000.0","#","83.9",""
7/6/2022,19:00:00,"","22.57","","7.42","","87","","3000.0","#","82.0",""
7/6/2022,20:00:00,"","22.52","","7.39","","88","","3000.0","#","75.0",""
7/6/2022,21:00:00,"","22.45","","7.24","","88","","3000.0","#","48.6",""
7/6/2022,22:00:00,"","22.38","","7.18","","88","","3000.0","#","77.3",""
7/6/2022,23:00:00,"","22.31","","7.29","","89","","3000.0","#","64.7",""
7/7/2022,00:00:00,"","22.24","","7.32","","88","","3000.0","#","74.3",""
7/7/2022,01:00:00,"","22.19","","7.14","","90","","3000.0","#","72.4",""
7/7/2022,02:00:00,"","22.13","","7.00","","90","","3000.0","#","66.7",""
7/7/2022,03:00:00,"","22.07","","6.88","","90","","3000.0","#","10.7",""
7/7/2022,04:00:00,"","22.01","","6.89","","90","","3000.0","#","64.9",""
7/7/2022,05:00:00,"","21.96","","6.90","","90","","3000.0","#","30.6",""
7/7/2022,06:00:00,"","21.91","","6.95","","90","","3000.0","#","37.8",""
7/7/2022,07:00:00,"","21.87","","6.87","","90","","3000.0","#","72.4",""
7/7/2022,08:00:00,"","21.82","","6.88","","89","","3000.0","#","77.6",""
7/7/2022,09:00:00,"","21.78","","6.89","","89","","3000.0","#","78.1",""
7/7/2022,10:00:00,"","21.75","","7.24","","86","","3000.0","#","80.0",""
7/7/2022,11:00:00,"","21.72","","7.34","","87","","3000.0","#","85.7",""
7/7/2022,12:00:00,"","21.71","","7.09","","86","","3000.0","#","81.3",""
7/7/2022,13:00:00,"","21.73","","7.12","","85","","3000.0","#","82.2",""
7/7/2022,14:00:00,"","21.73","","7.27","","87","","3000.0","#","86.1",""
7/7/2022,15:00:00,"","21.73","","7.36","","87","","3000.0","#","82.3",""
7/7/2022,16:00:00,"","21.71","","7.28","","87","","3000.0","#","80.7",""
7/7/2022,17:00:00,"","21.66","","7.41","","87","","3000.0","#","82.9",""
7/7/2022,18:00:00,"","21.61","","7.50","","87","","3000.0","#","89.2",""
7/7/2022,19:00:00,"","21.55","","7.63","","86","","3000.0","#","91.2",""
7/7/2022,20:00:00,"","21.47","","7.64","","86","","3000.0","#","92.7",""
7/7/2022,21:00:00,"","21.38","","7.63","","87","","3000.0","#","92.1",""
7/7/2022,22:00:00,"","21.27","","7.65","","87","","3000.0","#","91.5",""
7/7/2022,23:00:00,"","21.20","","7.63","","87","","3000.0","#","91.0",""
7/8/2022,00:00:00,"","21.08","","7.64","","87","","3000.0","#","91.5",""
7/8/2022,01:00:00,"","20.96","","7.65","","86","","3000.0","#","91.4",""
7/8/2022,02:00:00,"","20.87","","7.59","","86","","3000.0","#","89.6",""
7/8/2022,03:00:00,"","20.76","","7.60","","87","","3000.0","#","90.2",""
7/8/2022,04:00:00,"","20.65","","7.59","","87","","3000.0","#","88.5",""
7/8/2022,05:00:00,"","20.54","","7.57","","87","","3000.0","#","88.6",""
7/8/2022,06:00:00,"","20.45","","7.62","","86","","3000.0","#","89.3",""
7/8/2022,07:00:00,"","20.41","","7.60","","86","","3000.0","#","90.1",""
7/8/2022,08:00:00,"","20.35","","7.60","","86","","3000.0","#","89.8",""
7/8/2022,09:00:00,"","20.29","","7.60","","87","","3000.0","#","90.3",""
7/8/2022,10:00:00,"","20.23","","7.60","","86","","3000.0","#","89.5",""
7/8/2022,11:00:00,"","20.18","","7.62","","86","","3000.0","#","90.7",""
7/8/2022,12:00:00,"","20.18","","7.63","","86","","3000.0","#","91.5",""
7/8/2022,13:00:00,"","20.19","","7.65","","86","","3000.0","#","92.3",""
7/8/2022,14:00:00,"","20.28","","7.67","","86","","3000.0","#","93.0",""
7/8/2022,15:00:00,"","20.26","","7.67","","86","","3000.0","#","92.8",""
7/8/2022,16:00:00,"","20.33","","7.68","","86","","3000.0","#","93.7",""
7/8/2022,17:00:00,"","20.35","","7.69","","86","","3000.0","#","93.3",""
7/8/2022,18:00:00,"","20.34","","7.71","","86","","3000.0","#","94.0",""
7/8/2022,19:00:00,"","20.30","","7.69","","86","","3000.0","#","94.5",""
7/8/2022,20:00:00,"","20.23","","7.69","","86","","3000.0","#","93.7",""
7/8/2022,21:00:00,"","20.18","","7.67","","86","","3000.0","#","93.3",""
7/8/2022,22:00:00,"","20.11","","7.67","","86","","3000.0","#","93.4",""
7/8/2022,23:00:00,"","20.02","","7.65","","86","","3000.0","#","92.1",""
7/9/2022,00:00:00,"","19.93","","7.67","","86","","3000.0","#","93.8",""
7/9/2022,01:00:00,"","19.87","","7.53","","86","","3000.0","#","89.5",""
7/9/2022,02:00:00,"","19.79","","7.66","","86","","3000.0","#","92.7",""
7/9/2022,03:00:00,"","19.71","","7.67","","86","","3000.0","#","92.9",""
7/9/2022,04:00:00,"","19.63","","7.68","","86","","3000.0","#","94.3",""
7/9/2022,05:00:00,"","19.57","","7.66","","86","","3000.0","#","92.6",""
7/9/2022,06:00:00,"","19.48","","7.66","","86","","3000.0","#","92.9",""
7/9/2022,07:00:00,"","19.44","","7.65","","86","","3000.0","#","93.2",""
7/9/2022,08:00:00,"","19.39","","7.57","","86","","3000.0","#","90.0",""
7/9/2022,09:00:00,"","19.34","","7.64","","86","","3000.0","#","91.6",""
7/9/2022,10:00:00,"","19.29","","7.66","","86","","3000.0","#","92.8",""
7/9/2022,11:00:00,"","19.25","","7.61","","86","","3000.0","#","90.5",""
7/9/2022,12:00:00,"","19.22","","7.57","","86","","3000.0","#","90.2",""
7/9/2022,13:00:00,"","19.19","","7.63","","86","","3000.0","#","90.9",""
7/9/2022,14:00:00,"","19.22","","7.67","","86","","3000.0","#","93.5",""
7/9/2022,15:00:00,"","19.24","","7.63","","86","","3000.0","#","92.2",""
7/9/2022,16:00:00,"","19.24","","7.68","","86","","3000.0","#","93.3",""
7/9/2022,17:00:00,"","19.23","","7.62","","87","","3000.0","#","92.5",""
7/9/2022,18:00:00,"","19.22","","7.58","","86","","3000.0","#","91.0",""
7/9/2022,19:00:00,"","19.22","","7.49","","86","","3000.0","#","86.9",""
7/9/2022,20:00:00,"","19.20","","7.53","","87","","3000.0","#","89.7",""
7/9/2022,21:00:00,"","19.18","","7.28","","87","","3000.0","#","83.6",""
7/9/2022,22:00:00,"","19.15","","7.40","","87","","3000.0","#","87.8",""
7/9/2022,23:00:00,"","19.12","","7.36","","89","","3000.0","#","86.7",""
7/10/2022,00:00:00,"","19.06","","7.50","","86","","3000.0","#","90.6",""
7/10/2022,01:00:00,"","19.03","","7.26","","88","","3000.0","#","85.6",""
7/10/2022,02:00:00,"","18.99","","7.17","","87","","3000.0","#","77.0",""
7/10/2022,03:00:00,"","18.96","","7.03","","88","","3000.0","#","69.6",""
7/10/2022,04:00:00,"","18.91","","7.03","","88","","3000.0","#","73.7",""
7/10/2022,05:00:00,"","18.86","","7.21","","86","","3000.0","#","76.3",""
7/10/2022,06:00:00,"","18.82","","7.26","","86","","3000.0","#","77.5",""
7/10/2022,07:00:00,"","18.76","","7.43","","86","","3000.0","#","87.8",""
7/10/2022,08:00:00,"","18.76","","7.08","","86","","3000.0","#","66.2",""
7/10/2022,09:00:00,"","18.76","","7.05","","82","","3000.0","#","78.8",""
7/10/2022,10:00:00,"","18.78","","7.18","","83","","3000.0","#","86.5",""
7/10/2022,11:00:00,"","18.83","","7.20","","84","","3000.0","#","85.7",""
7/10/2022,12:00:00,"","18.92","","7.02","","86","","3000.0","#","63.4",""
7/10/2022,13:00:00,"","19.00","","7.50","","86","","3000.0","#","91.2",""
7/10/2022,14:00:00,"","19.12","","7.43","","86","","3000.0","#","90.4",""
7/10/2022,15:00:00,"","19.57","","7.45","","87","","3000.0","#","89.2",""
7/10/2022,16:00:00,"","19.61","","7.34","","87","","3000.0","#","84.3",""
7/10/2022,17:00:00,"","19.08","","7.23","","88","","3000.0","#","80.1",""
7/10/2022,18:00:00,"","19.12","","7.15","","89","","3000.0","#","66.2",""
7/10/2022,19:00:00,"","19.26","","7.20","","88","","3000.0","#","76.5",""
7/10/2022,20:00:00,"","19.28","","7.20","","87","","3000.0","#","80.8",""
7/10/2022,21:00:00,"","19.20","","7.17","","86","","3000.0","#","67.9",""
7/10/2022,22:00:00,"","19.19","","7.20","","87","","3000.0","#","72.3",""
7/10/2022,23:00:00,"","19.29","","6.97","","91","","3000.0","#","59.1",""
7/11/2022,00:00:00,"","19.29","","6.88","","95","","3000.0","#","52.9",""
7/11/2022,01:00:00,"","19.22","","7.01","","96","","3000.0","#","81.7",""
7/11/2022,02:00:00,"","19.14","","6.89","","96","","3000.0","#","64.6",""
7/11/2022,03:00:00,"","19.07","","6.85","","96","","3000.0","#","58.6",""
7/11/2022,04:00:00,"","18.99","","6.92","","91","","3000.0","#","63.0",""
7/11/2022,05:00:00,"","18.94","","6.86","","88","","3000.0","#","52.2",""
7/11/2022,06:00:00,"","18.89","","6.91","","86","","3000.0","#","68.2",""
7/11/2022,07:00:00,"","18.87","","6.88","","85","","3000.0","#","66.2",""
7/11/2022,08:00:00,"","18.86","","6.83","","88","","3000.0","#","71.5",""
7/11/2022,09:00:00,"","18.85","","6.83","","84","","3000.0","#","52.1",""
7/11/2022,10:00:00,"","18.93","","6.84","","79","","3000.0","#","48.7",""
7/11/2022,11:00:00,"","19.01","","6.90","","83","","3000.0","#","76.5",""
7/11/2022,12:00:00,"","19.04","","7.01","","79","","3000.0","#","81.0",""
7/11/2022,13:00:00,"","19.10","","7.32","","87","","3000.0","#","88.1",""
7/11/2022,14:00:00,"","19.29","","7.39","","87","","3000.0","#","89.8",""
7/11/2022,15:00:00,"","19.16","","7.36","","87","","3000.0","#","85.8",""
7/11/2022,16:00:00,"","19.82","","7.53","","86","","3000.0","#","89.3",""
7/11/2022,17:00:00,"","19.37","","7.20","","89","","3000.0","#","86.5",""
7/11/2022,18:00:00,"","19.32","","7.32","","88","","3000.0","#","90.7",""
7/11/2022,19:00:00,"","19.57","","7.47","","86","","3000.0","#","90.7",""
7/11/2022,20:00:00,"","19.59","","7.56","","88","","3000.0","#","91.1",""
7/11/2022,21:00:00,"","19.64","","7.49","","87","","3000.0","#","91.0",""
7/11/2022,22:00:00,"","19.49","","7.16","","88","","3000.0","#","75.4",""
7/11/2022,23:00:00,"","19.96","","7.08","","89","","3000.0","#","66.2",""
7/12/2022,00:00:00,"","19.48","","6.99","","89","","3000.0","#","69.1",""
7/12/2022,01:00:00,"","19.51","","6.85","","95","","3000.0","#","85.3",""
7/12/2022,02:00:00,"","19.63","","6.84","","88","","3000.0","#","53.4",""
7/12/2022,03:00:00,"","19.61","","6.83","","89","","3000.0","#","24.9",""
7/12/2022,04:00:00,"","19.61","","6.82","","88","","3000.0","#","51.1",""
7/12/2022,05:00:00,"","19.51","","6.80","","87","","3000.0","#","68.5",""
7/12/2022,06:00:00,"","19.87","","6.79","","91","","3000.0","#","67.6",""
7/12/2022,07:00:00,"","19.73","","6.79","","87","","3000.0","#","59.8",""
7/12/2022,08:00:00,"","19.63","","6.84","","87","","3000.0","#","71.3",""
7/12/2022,09:00:00,"","19.71","","6.81","","87","","3000.0","#","63.9",""
7/12/2022,10:00:00,"","19.64","","6.80","","88","","3000.0","#","52.0",""
7/12/2022,11:00:00,"","19.73","","7.07","","88","","3000.0","#","85.0",""
