Hydrolab MS5 47418,,,,,,,,,,
Log File Name : Vogel_Lake_47418,,,,,,,,,,
Setup Date (M/D/YYYY) : 5/27/2021,,,,,,,,,,
Setup Time (HH:MM:SS) : 10:17:08,,,,,,,,,,
Starting Date (M/D/YYYY) : 5/27/2021,,,,,,,,,,
Starting Time (HH:MM:SS) : 12:00:00,,,,,,,,,,
Stopping Date (M/D/YYYY) : 9/27/2021,,,,,,,,,,
Stopping Time (HH:MM:SS) : 12:00:00,,,,,,,,,,
Interval (HH:MM:SS) : 00:15:00,,,,,,,,,,
Sensor warmup (HH:MM:SS) : 00:02:00,,,,,,,,,,
Circltr warmup (HH:MM:SS) : 00:02:00,,,,,,,,,,
,,,,,,,,,,
Date,Time,Temp,pH,SpCond,TurbSC,LDO,IBatt,,,
M/D/YYYY,HH:MM:SS,?C,Units,?S/cm,NTU,mg/l,%Left,LoggerID,,
,,,,,,,,,,
Power loss from 010170 000000 to 060421 195908,,,,,,,,47418,,
Late probe turn on at 060421 195908,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195913,,,,,,,,47418,,
Late probe turn on at 060421 195913,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195917,,,,,,,,47418,,
Late probe turn on at 060421 195917,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195921,,,,,,,,47418,,
Late probe turn on at 060421 195921,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195925,,,,,,,,47418,,
Late probe turn on at 060421 195925,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195929,,,,,,,,47418,,
Late probe turn on at 060421 195929,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195933,,,,,,,,47418,,
Late probe turn on at 060421 195933,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195938,,,,,,,,47418,,
Late probe turn on at 060421 195938,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195942,,,,,,,,47418,,
Late probe turn on at 060421 195942,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195946,,,,,,,,47418,,
Late probe turn on at 060421 195946,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195950,,,,,,,,47418,,
Late probe turn on at 060421 195950,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195954,,,,,,,,47418,,
Late probe turn on at 060421 195954,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 195958,,,,,,,,47418,,
Late probe turn on at 060421 195958,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201305,,,,,,,,47418,,
Late probe turn on at 060421 201305,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201313,,,,,,,,47418,,
Late probe turn on at 060421 201313,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201320,,,,,,,,47418,,
Late probe turn on at 060421 201320,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201324,,,,,,,,47418,,
Late probe turn on at 060421 201324,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201329,,,,,,,,47418,,
Late probe turn on at 060421 201329,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201333,,,,,,,,47418,,
Late probe turn on at 060421 201333,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201337,,,,,,,,47418,,
Late probe turn on at 060421 201337,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201341,,,,,,,,47418,,
Late probe turn on at 060421 201341,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201345,,,,,,,,47418,,
Late probe turn on at 060421 201345,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201349,,,,,,,,47418,,
Late probe turn on at 060421 201349,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201354,,,,,,,,47418,,
Late probe turn on at 060421 201354,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201358,,,,,,,,47418,,
Late probe turn on at 060421 201358,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201402,,,,,,,,47418,,
Late probe turn on at 060421 201402,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201406,,,,,,,,47418,,
Late probe turn on at 060421 201406,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201411,,,,,,,,47418,,
Late probe turn on at 060421 201411,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201415,,,,,,,,47418,,
Late probe turn on at 060421 201415,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201419,,,,,,,,47418,,
Late probe turn on at 060421 201419,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201423,,,,,,,,47418,,
Late probe turn on at 060421 201423,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201427,,,,,,,,47418,,
Late probe turn on at 060421 201427,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201431,,,,,,,,47418,,
Late probe turn on at 060421 201431,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201436,,,,,,,,47418,,
Late probe turn on at 060421 201436,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201440,,,,,,,,47418,,
Late probe turn on at 060421 201440,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201444,,,,,,,,47418,,
Late probe turn on at 060421 201444,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201448,,,,,,,,47418,,
Late probe turn on at 060421 201448,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201452,,,,,,,,47418,,
Late probe turn on at 060421 201452,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 201457,,,,,,,,47418,,
Late probe turn on at 060421 201457,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202805,,,,,,,,47418,,
Late probe turn on at 060421 202805,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202813,,,,,,,,47418,,
Late probe turn on at 060421 202813,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202820,,,,,,,,47418,,
Late probe turn on at 060421 202820,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202824,,,,,,,,47418,,
Late probe turn on at 060421 202824,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202828,,,,,,,,47418,,
Late probe turn on at 060421 202828,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202833,,,,,,,,47418,,
Late probe turn on at 060421 202833,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202837,,,,,,,,47418,,
Late probe turn on at 060421 202837,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202841,,,,,,,,47418,,
Late probe turn on at 060421 202841,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202846,,,,,,,,47418,,
Late probe turn on at 060421 202846,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202850,,,,,,,,47418,,
Late probe turn on at 060421 202850,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202854,,,,,,,,47418,,
Late probe turn on at 060421 202854,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202858,,,,,,,,47418,,
Late probe turn on at 060421 202858,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202902,,,,,,,,47418,,
Late probe turn on at 060421 202902,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202906,,,,,,,,47418,,
Late probe turn on at 060421 202906,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202910,,,,,,,,47418,,
Late probe turn on at 060421 202910,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202915,,,,,,,,47418,,
Late probe turn on at 060421 202915,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202919,,,,,,,,47418,,
Late probe turn on at 060421 202919,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202923,,,,,,,,47418,,
Late probe turn on at 060421 202923,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202927,,,,,,,,47418,,
Late probe turn on at 060421 202927,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202932,,,,,,,,47418,,
Late probe turn on at 060421 202932,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202936,,,,,,,,47418,,
Late probe turn on at 060421 202936,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202940,,,,,,,,47418,,
Late probe turn on at 060421 202940,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202944,,,,,,,,47418,,
Late probe turn on at 060421 202944,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202948,,,,,,,,47418,,
Late probe turn on at 060421 202948,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202952,,,,,,,,47418,,
Late probe turn on at 060421 202952,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 202957,,,,,,,,47418,,
Late probe turn on at 060421 202957,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204305,,,,,,,,47418,,
Late probe turn on at 060421 204305,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204313,,,,,,,,47418,,
Late probe turn on at 060421 204313,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204320,,,,,,,,47418,,
Late probe turn on at 060421 204320,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204324,,,,,,,,47418,,
Late probe turn on at 060421 204324,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204328,,,,,,,,47418,,
Late probe turn on at 060421 204328,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204333,,,,,,,,47418,,
Late probe turn on at 060421 204333,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204337,,,,,,,,47418,,
Late probe turn on at 060421 204337,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204341,,,,,,,,47418,,
Late probe turn on at 060421 204341,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204345,,,,,,,,47418,,
Late probe turn on at 060421 204345,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204349,,,,,,,,47418,,
Late probe turn on at 060421 204349,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204354,,,,,,,,47418,,
Late probe turn on at 060421 204354,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204358,,,,,,,,47418,,
Late probe turn on at 060421 204358,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204402,,,,,,,,47418,,
Late probe turn on at 060421 204402,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204406,,,,,,,,47418,,
Late probe turn on at 060421 204406,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204410,,,,,,,,47418,,
Late probe turn on at 060421 204410,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204415,,,,,,,,47418,,
Late probe turn on at 060421 204415,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204419,,,,,,,,47418,,
Late probe turn on at 060421 204419,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204423,,,,,,,,47418,,
Late probe turn on at 060421 204423,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204427,,,,,,,,47418,,
Late probe turn on at 060421 204427,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204431,,,,,,,,47418,,
Late probe turn on at 060421 204431,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204436,,,,,,,,47418,,
Late probe turn on at 060421 204436,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204440,,,,,,,,47418,,
Late probe turn on at 060421 204440,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204444,,,,,,,,47418,,
Late probe turn on at 060421 204444,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204448,,,,,,,,47418,,
Late probe turn on at 060421 204448,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204452,,,,,,,,47418,,
Late probe turn on at 060421 204452,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 204457,,,,,,,,47418,,
Late probe turn on at 060421 204457,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205805,,,,,,,,47418,,
Late probe turn on at 060421 205805,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205813,,,,,,,,47418,,
Late probe turn on at 060421 205813,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205820,,,,,,,,47418,,
Late probe turn on at 060421 205820,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205824,,,,,,,,47418,,
Late probe turn on at 060421 205824,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205831,,,,,,,,47418,,
Late probe turn on at 060421 205831,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205835,,,,,,,,47418,,
Late probe turn on at 060421 205835,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205839,,,,,,,,47418,,
Late probe turn on at 060421 205839,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205843,,,,,,,,47418,,
Late probe turn on at 060421 205843,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205848,,,,,,,,47418,,
Late probe turn on at 060421 205848,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205852,,,,,,,,47418,,
Late probe turn on at 060421 205852,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205856,,,,,,,,47418,,
Late probe turn on at 060421 205856,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205900,,,,,,,,47418,,
Late probe turn on at 060421 205900,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205904,,,,,,,,47418,,
Late probe turn on at 060421 205904,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205909,,,,,,,,47418,,
Late probe turn on at 060421 205909,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205913,,,,,,,,47418,,
Late probe turn on at 060421 205913,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205917,,,,,,,,47418,,
Late probe turn on at 060421 205917,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205921,,,,,,,,47418,,
Late probe turn on at 060421 205921,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205925,,,,,,,,47418,,
Late probe turn on at 060421 205925,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205929,,,,,,,,47418,,
Late probe turn on at 060421 205929,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205934,,,,,,,,47418,,
Late probe turn on at 060421 205934,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205938,,,,,,,,47418,,
Late probe turn on at 060421 205938,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205942,,,,,,,,47418,,
Late probe turn on at 060421 205942,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205946,,,,,,,,47418,,
Late probe turn on at 060421 205946,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205951,,,,,,,,47418,,
Late probe turn on at 060421 205951,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205955,,,,,,,,47418,,
Late probe turn on at 060421 205955,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 205959,,,,,,,,47418,,
Late probe turn on at 060421 205959,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211305,,,,,,,,47418,,
Late probe turn on at 060421 211305,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211313,,,,,,,,47418,,
Late probe turn on at 060421 211313,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211320,,,,,,,,47418,,
Late probe turn on at 060421 211320,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211325,,,,,,,,47418,,
Late probe turn on at 060421 211325,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211331,,,,,,,,47418,,
Late probe turn on at 060421 211331,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211335,,,,,,,,47418,,
Late probe turn on at 060421 211335,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211339,,,,,,,,47418,,
Late probe turn on at 060421 211339,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211344,,,,,,,,47418,,
Late probe turn on at 060421 211344,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211348,,,,,,,,47418,,
Late probe turn on at 060421 211348,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211352,,,,,,,,47418,,
Late probe turn on at 060421 211352,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211356,,,,,,,,47418,,
Late probe turn on at 060421 211356,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211400,,,,,,,,47418,,
Late probe turn on at 060421 211400,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211405,,,,,,,,47418,,
Late probe turn on at 060421 211405,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211409,,,,,,,,47418,,
Late probe turn on at 060421 211409,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211413,,,,,,,,47418,,
Late probe turn on at 060421 211413,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211417,,,,,,,,47418,,
Late probe turn on at 060421 211417,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211421,,,,,,,,47418,,
Late probe turn on at 060421 211421,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211426,,,,,,,,47418,,
Late probe turn on at 060421 211426,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211430,,,,,,,,47418,,
Late probe turn on at 060421 211430,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211434,,,,,,,,47418,,
Late probe turn on at 060421 211434,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211438,,,,,,,,47418,,
Late probe turn on at 060421 211438,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211442,,,,,,,,47418,,
Late probe turn on at 060421 211442,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211447,,,,,,,,47418,,
Late probe turn on at 060421 211447,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211451,,,,,,,,47418,,
Late probe turn on at 060421 211451,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211455,,,,,,,,47418,,
Late probe turn on at 060421 211455,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 211459,,,,,,,,47418,,
Late probe turn on at 060421 211459,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212805,,,,,,,,47418,,
Late probe turn on at 060421 212805,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212813,,,,,,,,47418,,
Late probe turn on at 060421 212813,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212820,,,,,,,,47418,,
Late probe turn on at 060421 212820,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212824,,,,,,,,47418,,
Late probe turn on at 060421 212824,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212831,,,,,,,,47418,,
Late probe turn on at 060421 212831,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212835,,,,,,,,47418,,
Late probe turn on at 060421 212835,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212839,,,,,,,,47418,,
Late probe turn on at 060421 212839,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212843,,,,,,,,47418,,
Late probe turn on at 060421 212843,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212847,,,,,,,,47418,,
Late probe turn on at 060421 212847,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212852,,,,,,,,47418,,
Late probe turn on at 060421 212852,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212856,,,,,,,,47418,,
Late probe turn on at 060421 212856,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212900,,,,,,,,47418,,
Late probe turn on at 060421 212900,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212904,,,,,,,,47418,,
Late probe turn on at 060421 212904,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212909,,,,,,,,47418,,
Late probe turn on at 060421 212909,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212913,,,,,,,,47418,,
Late probe turn on at 060421 212913,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212917,,,,,,,,47418,,
Late probe turn on at 060421 212917,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212921,,,,,,,,47418,,
Late probe turn on at 060421 212921,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212925,,,,,,,,47418,,
Late probe turn on at 060421 212925,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212929,,,,,,,,47418,,
Late probe turn on at 060421 212929,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212934,,,,,,,,47418,,
Late probe turn on at 060421 212934,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212938,,,,,,,,47418,,
Late probe turn on at 060421 212938,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212942,,,,,,,,47418,,
Late probe turn on at 060421 212942,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212946,,,,,,,,47418,,
Late probe turn on at 060421 212946,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212951,,,,,,,,47418,,
Late probe turn on at 060421 212951,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212955,,,,,,,,47418,,
Late probe turn on at 060421 212955,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 212959,,,,,,,,47418,,
Late probe turn on at 060421 212959,,,,,,,,47418,,
Power loss from 010170 000000 to 060421 214305,,,,,,,,47418,,
