Mini Sonde 5 64819
"Log File Name : Vogel_Lake_64819"
"Setup Date (M/D/YYYY) : 5/27/2021"
"Setup Time (HH:MM:SS) : 10:24:42"
"Starting Date (M/D/YYYY) : 5/27/2021"
"Starting Time (HH:MM:SS) : 12:00:00"
"Stopping Date (M/D/YYYY) : 9/27/2021"
"Stopping Time (HH:MM:SS) : 12:00:00"
"Interval (HH:MM:SS) : 00:15:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","pH","","SpCond","","TurbSC","","LDO","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","Units","","µS/cm","","NTU","","mg/l","","%Left",""

5/30/2021,12:30:00,"","11.26","","7.43","","75","","0.0","","10.32","","0",""
5/30/2021,12:45:00,"","11.31","","7.42","","75","","0.0","","10.32","","0",""
5/30/2021,13:00:00,"","11.36","","7.44","","75","","0.0","","10.36","","0",""
5/30/2021,13:15:00,"","11.40","","7.44","","75","","0.0","","10.34","","0",""
5/30/2021,13:30:00,"","11.45","","7.44","","75","","0.0","","10.37","","0",""
5/30/2021,13:45:00,"","11.49","","7.42","","75","","0.0","","10.38","","0",""
5/30/2021,14:00:00,"","11.53","","7.45","","75","","0.0","","10.41","","0",""
5/30/2021,14:15:00,"","11.58","","7.45","","75","","0.0","","10.41","","0",""
5/30/2021,14:30:00,"","11.62","","7.43","","75","","0.0","","10.39","","0",""
5/30/2021,14:45:00,"","11.65","","7.46","","75","","0.0","","10.41","","0",""
5/30/2021,15:00:00,"","11.67","","7.46","","75","","0.0","","10.46","","0",""
5/30/2021,15:15:00,"","11.69","","7.47","","75","","0.0","","10.46","","0",""
5/30/2021,15:30:00,"","11.72","","7.43","","75","","0.0","","10.42","","0",""
5/30/2021,15:45:00,"","11.76","","7.44","","75","","0.0","","10.39","","0",""
5/30/2021,16:00:00,"","11.79","","7.43","","75","","0.0","","10.48","","0",""
5/30/2021,16:15:00,"","11.82","","7.41","","75","","0.0","","10.44","","0",""
5/30/2021,16:30:00,"","11.84","","7.44","","75","","0.0","","10.46","","0",""
5/30/2021,16:45:00,"","11.87","","7.43","","75","","0.0","","10.44","","0",""
5/30/2021,17:00:00,"","11.89","","7.43","","75","","0.0","","10.42","","0",""
5/30/2021,17:15:00,"","11.93","","7.48","","75","","0.0","","10.38","","0",""
5/30/2021,17:30:00,"","11.94","","7.47","","75","","0.0","","10.42","","0",""
5/30/2021,17:45:00,"","11.97","","7.47","","75","","0.0","","10.45","","0",""
5/30/2021,18:00:00,"","11.97","","7.45","","75","","0.0","","10.47","","0",""
5/30/2021,18:15:00,"","11.97","","7.50","","75","","0.0","","10.48","","0",""
5/30/2021,18:30:00,"","11.98","","7.46","","75","","0.0","","10.45","","0",""
5/30/2021,18:45:00,"","11.98","","7.44","","75","","0.0","","10.50","","0",""
5/30/2021,19:00:00,"","11.98","","7.48","","75","","0.0","","10.47","","0",""
5/30/2021,19:15:00,"","11.99","","7.48","","75","","0.0","","10.46","","0",""
5/30/2021,19:30:00,"","11.99","","7.47","","75","","0.0","","10.42","","0",""
5/30/2021,19:45:00,"","12.00","","7.47","","75","","0.0","","10.38","","0",""
5/30/2021,20:00:00,"","11.99","","7.48","","75","","0.0","","10.44","","0",""
5/30/2021,20:15:00,"","11.99","","7.47","","75","","0.0","","10.45","","0",""
5/30/2021,20:30:00,"","11.99","","7.48","","75","","0.0","","10.45","","0",""
5/30/2021,20:45:00,"","11.96","","7.47","","75","","0.0","","10.47","","0",""
5/30/2021,21:00:00,"","11.96","","7.44","","75","","0.0","","10.41","","0",""
5/30/2021,21:15:00,"","11.94","","7.46","","75","","0.0","","10.43","","0",""
5/30/2021,21:30:00,"","11.94","","7.46","","75","","0.0","","10.38","","0",""
5/30/2021,21:45:00,"","11.91","","7.45","","75","","0.0","","10.38","","0",""
5/30/2021,22:00:00,"","11.92","","7.45","","75","","0.0","","10.34","","0",""
5/30/2021,22:15:00,"","11.91","","7.44","","75","","0.0","","10.29","","0",""
5/30/2021,22:30:00,"","11.88","","7.46","","75","","0.0","","10.33","","0",""
5/30/2021,22:45:00,"","11.86","","7.46","","75","","0.0","","10.33","","0",""
5/30/2021,23:00:00,"","11.86","","7.43","","75","","0.0","","10.28","","0",""
5/30/2021,23:15:00,"","11.80","","7.44","","75","","0.0","","10.30","","0",""
5/30/2021,23:30:00,"","11.81","","7.44","","74","","0.0","","10.25","","0",""
5/30/2021,23:45:00,"","11.72","","7.45","","75","","0.0","","10.28","","0",""
5/31/2021,00:00:00,"","11.73","","7.44","","75","","0.0","","10.26","","0",""
5/31/2021,00:15:00,"","11.69","","7.44","","74","","0.0","","10.22","","0",""
5/31/2021,00:30:00,"","11.67","","7.44","","75","","0.0","","10.21","","0",""
5/31/2021,00:45:00,"","11.63","","7.41","","75","","0.0","","10.21","","0",""
5/31/2021,01:00:00,"","11.62","","7.42","","75","","0.0","","10.21","","0",""
5/31/2021,01:15:00,"","11.61","","7.43","","75","","0.0","","10.17","","0",""
5/31/2021,01:30:00,"","11.51","","7.43","","75","","0.0","","10.23","","0",""
5/31/2021,01:45:00,"","11.52","","7.42","","75","","0.0","","10.18","","0",""
5/31/2021,02:00:00,"","11.51","","7.42","","75","","0.0","","10.16","","0",""
5/31/2021,02:15:00,"","11.50","","7.41","","75","","0.0","","10.16","","0",""
5/31/2021,02:30:00,"","11.48","","7.42","","75","","0.0","","10.12","","0",""
5/31/2021,02:45:00,"","11.46","","7.41","","74","","0.0","","10.08","","0",""
5/31/2021,03:00:00,"","11.43","","7.40","","75","","0.0","","10.11","","0",""
5/31/2021,03:15:00,"","11.43","","7.41","","75","","0.0","","10.06","","0",""
5/31/2021,03:30:00,"","11.41","","7.39","","75","","0.0","","10.05","","0",""
5/31/2021,03:45:00,"","11.39","","7.38","","75","","0.0","","10.04","","0",""
5/31/2021,04:00:00,"","11.38","","7.39","","74","","0.0","","9.99","","0",""
5/31/2021,04:15:00,"","11.35","","7.38","","75","","0.0","","10.02","","0",""
5/31/2021,04:30:00,"","11.31","","7.39","","75","","0.0","","9.99","","0",""
5/31/2021,04:45:00,"","11.30","","7.39","","74","","0.0","","9.99","","0",""
5/31/2021,05:00:00,"","11.28","","7.38","","75","","0.0","","9.97","","0",""
5/31/2021,05:15:00,"","11.26","","7.38","","75","","0.0","","10.01","","0",""
5/31/2021,05:30:00,"","11.23","","7.38","","75","","0.0","","9.97","","0",""
5/31/2021,05:45:00,"","11.22","","7.38","","75","","0.0","","9.98","","0",""
5/31/2021,06:00:00,"","11.23","","7.38","","74","","0.0","","9.98","","0",""
5/31/2021,06:15:00,"","11.17","","7.38","","75","","0.0","","9.93","","0",""
5/31/2021,06:30:00,"","11.16","","7.35","","74","","0.0","","10.00","","0",""
5/31/2021,06:45:00,"","11.18","","7.39","","74","","0.0","","9.95","","0",""
5/31/2021,07:00:00,"","11.18","","7.38","","74","","0.0","","9.93","","0",""
5/31/2021,07:15:00,"","11.18","","7.39","","74","","0.0","","9.97","","0",""
5/31/2021,07:30:00,"","11.18","","7.38","","74","","0.0","","9.92","","0",""
5/31/2021,07:45:00,"","11.16","","7.37","","74","","0.0","","9.95","","0",""
5/31/2021,08:00:00,"","11.21","","7.37","","74","","0.0","","9.89","","0",""
5/31/2021,08:15:00,"","11.25","","7.38","","74","","0.0","","9.95","","0",""
5/31/2021,08:30:00,"","11.25","","7.38","","74","","0.0","","9.99","","0",""
5/31/2021,08:45:00,"","11.30","","7.39","","74","","0.0","","10.04","","0",""
5/31/2021,09:00:00,"","11.35","","7.39","","74","","0.0","","10.03","","0",""
5/31/2021,09:15:00,"","11.37","","7.40","","74","","0.0","","10.03","","0",""
5/31/2021,09:30:00,"","11.43","","7.40","","74","","0.0","","10.07","","0",""
5/31/2021,09:45:00,"","11.46","","7.40","","74","","0.0","","10.05","","0",""
5/31/2021,10:00:00,"","11.52","","7.39","","74","","0.0","","10.04","","0",""
5/31/2021,10:15:00,"","11.50","","7.38","","74","","0.0","","10.01","","0",""
5/31/2021,10:30:00,"","11.54","","7.38","","74","","0.0","","10.03","","0",""
5/31/2021,10:45:00,"","11.60","","7.38","","74","","0.0","","10.03","","0",""
5/31/2021,11:00:00,"","11.77","","7.40","","74","","0.0","","10.12","","0",""
5/31/2021,11:15:00,"","11.84","","7.40","","74","","0.0","","10.15","","0",""
5/31/2021,11:30:00,"","11.81","","7.41","","74","","0.0","","10.13","","0",""
5/31/2021,11:45:00,"","11.92","","7.42","","74","","0.0","","10.17","","0",""
5/31/2021,12:00:00,"","11.97","","7.43","","74","","0.0","","10.21","","0",""
5/31/2021,12:15:00,"","11.99","","7.43","","74","","0.0","","10.23","","0",""
5/31/2021,12:30:00,"","12.15","","7.44","","74","","0.0","","10.29","","0",""
5/31/2021,12:45:00,"","12.21","","7.44","","74","","0.0","","10.27","","0",""
5/31/2021,13:00:00,"","12.30","","7.43","","74","","0.0","","10.27","","0",""
5/31/2021,13:15:00,"","12.44","","7.44","","74","","0.0","","10.29","","0",""
5/31/2021,13:30:00,"","12.53","","7.45","","74","","0.0","","10.28","","0",""
5/31/2021,13:45:00,"","12.58","","7.46","","75","","0.0","","10.33","","0",""
5/31/2021,14:00:00,"","12.60","","7.45","","75","","0.0","","10.36","","0",""
5/31/2021,14:15:00,"","12.58","","7.46","","75","","0.0","","10.32","","0",""
5/31/2021,14:30:00,"","12.63","","7.47","","74","","0.0","","10.39","","0",""
5/31/2021,14:45:00,"","12.71","","7.47","","75","","0.0","","10.33","","0",""
5/31/2021,15:00:00,"","12.70","","7.47","","74","","0.0","","10.39","","0",""
5/31/2021,15:15:00,"","12.69","","7.47","","75","","0.0","","10.40","","0",""
5/31/2021,15:30:00,"","12.71","","7.48","","75","","0.0","","10.38","","0",""
5/31/2021,15:45:00,"","12.73","","7.46","","74","","0.0","","10.38","","0",""
5/31/2021,16:00:00,"","12.69","","7.46","","75","","0.0","","10.39","","0",""
5/31/2021,16:15:00,"","12.69","","7.47","","74","","0.0","","10.44","","0",""
5/31/2021,16:30:00,"","12.70","","7.48","","74","","0.0","","10.46","","0",""
5/31/2021,16:45:00,"","12.72","","7.47","","75","","0.0","","10.45","","0",""
5/31/2021,17:00:00,"","12.74","","7.48","","75","","0.0","","10.43","","0",""
5/31/2021,17:15:00,"","12.77","","7.48","","75","","0.0","","10.42","","0",""
5/31/2021,17:30:00,"","12.79","","7.48","","74","","0.0","","10.42","","0",""
5/31/2021,17:45:00,"","12.80","","7.49","","75","","0.0","","10.41","","0",""
5/31/2021,18:00:00,"","12.79","","7.46","","74","","0.0","","10.43","","0",""
5/31/2021,18:15:00,"","12.81","","7.49","","75","","0.0","","10.45","","0",""
5/31/2021,18:30:00,"","12.82","","7.50","","75","","0.0","","10.42","","0",""
5/31/2021,18:45:00,"","12.81","","7.51","","75","","0.0","","10.48","","0",""
5/31/2021,19:00:00,"","12.80","","7.51","","74","","0.0","","10.46","","0",""
5/31/2021,19:15:00,"","12.80","","7.47","","75","","0.0","","10.41","","0",""
5/31/2021,19:30:00,"","12.80","","7.48","","75","","0.0","","10.44","","0",""
5/31/2021,19:45:00,"","12.80","","7.47","","74","","0.0","","10.36","","0",""
5/31/2021,20:00:00,"","12.80","","7.48","","75","","0.0","","10.36","","0",""
5/31/2021,20:15:00,"","12.79","","7.48","","74","","0.0","","10.38","","0",""
5/31/2021,20:30:00,"","12.75","","7.46","","75","","0.0","","10.36","","0",""
5/31/2021,20:45:00,"","12.72","","7.49","","74","","0.0","","10.34","","0",""
5/31/2021,21:00:00,"","12.69","","7.47","","75","","0.0","","10.34","","0",""
5/31/2021,21:15:00,"","12.66","","7.49","","75","","0.0","","10.30","","0",""
5/31/2021,21:30:00,"","12.65","","7.48","","75","","0.0","","10.27","","0",""
5/31/2021,21:45:00,"","12.64","","7.50","","75","","0.0","","10.28","","0",""
5/31/2021,22:00:00,"","12.61","","7.49","","74","","0.0","","10.28","","0",""
5/31/2021,22:15:00,"","12.59","","7.47","","75","","0.0","","10.23","","0",""
5/31/2021,22:30:00,"","12.57","","7.49","","75","","0.0","","10.29","","0",""
5/31/2021,22:45:00,"","12.52","","7.46","","75","","0.0","","10.20","","0",""
5/31/2021,23:00:00,"","12.51","","7.48","","75","","0.0","","10.20","","0",""
5/31/2021,23:15:00,"","12.49","","7.46","","75","","0.0","","10.17","","0",""
5/31/2021,23:30:00,"","12.48","","7.47","","75","","0.0","","10.17","","0",""
5/31/2021,23:45:00,"","12.47","","7.46","","75","","0.0","","10.18","","0",""
6/1/2021,00:00:00,"","12.45","","7.47","","75","","0.0","","10.17","","0",""
6/1/2021,00:15:00,"","12.44","","7.45","","75","","0.0","","10.10","","0",""
6/1/2021,00:30:00,"","12.41","","7.44","","75","","0.0","","10.06","","0",""
6/1/2021,00:45:00,"","12.38","","7.43","","75","","0.0","","10.11","","0",""
6/1/2021,01:00:00,"","12.34","","7.46","","75","","0.0","","10.14","","0",""
6/1/2021,01:15:00,"","12.31","","7.46","","75","","0.0","","10.12","","0",""
6/1/2021,01:30:00,"","12.30","","7.44","","75","","0.0","","10.10","","0",""
6/1/2021,01:45:00,"","12.27","","7.45","","75","","0.0","","10.06","","0",""
6/1/2021,02:00:00,"","12.27","","7.44","","75","","0.0","","10.02","","0",""
6/1/2021,02:15:00,"","12.26","","7.43","","75","","0.0","","10.06","","0",""
6/1/2021,02:30:00,"","12.25","","7.43","","75","","0.0","","10.01","","0",""
6/1/2021,02:45:00,"","12.24","","7.42","","75","","0.0","","9.98","","0",""
6/1/2021,03:00:00,"","12.23","","7.40","","75","","0.0","","9.90","","0",""
6/1/2021,03:15:00,"","12.22","","7.39","","75","","0.0","","9.88","","0",""
6/1/2021,03:30:00,"","12.20","","7.38","","74","","0.0","","9.75","","0",""
6/1/2021,03:45:00,"","12.20","","7.38","","75","","0.0","","9.92","","0",""
6/1/2021,04:00:00,"","12.19","","7.39","","75","","0.0","","9.93","","0",""
6/1/2021,04:15:00,"","12.18","","7.38","","75","","0.0","","9.90","","0",""
6/1/2021,04:30:00,"","12.16","","7.38","","74","","0.0","","9.88","","0",""
6/1/2021,04:45:00,"","12.15","","7.39","","74","","0.0","","9.83","","0",""
6/1/2021,05:00:00,"","12.14","","7.37","","75","","0.0","","9.85","","0",""
6/1/2021,05:15:00,"","12.13","","7.38","","75","","0.0","","9.80","","0",""
6/1/2021,05:30:00,"","12.12","","7.37","","74","","0.0","","9.82","","0",""
6/1/2021,05:45:00,"","12.11","","7.38","","74","","0.0","","9.82","","0",""
6/1/2021,06:00:00,"","12.10","","7.37","","75","","0.0","","9.77","","0",""
6/1/2021,06:15:00,"","12.09","","7.36","","74","","0.0","","9.77","","0",""
6/1/2021,06:30:00,"","12.09","","7.37","","74","","0.0","","9.76","","0",""
6/1/2021,06:45:00,"","12.09","","7.37","","74","","0.0","","9.82","","0",""
6/1/2021,07:00:00,"","12.08","","7.37","","75","","0.0","","9.78","","0",""
6/1/2021,07:15:00,"","12.07","","7.37","","74","","0.0","","9.81","","0",""
6/1/2021,07:30:00,"","12.08","","7.37","","74","","0.0","","9.81","","0",""
6/1/2021,07:45:00,"","12.08","","7.38","","74","","0.0","","9.80","","0",""
6/1/2021,08:00:00,"","12.09","","7.39","","74","","0.0","","9.91","","0",""
6/1/2021,08:15:00,"","12.10","","7.40","","74","","0.0","","9.95","","0",""
6/1/2021,08:30:00,"","12.10","","7.42","","74","","0.0","","9.96","","0",""
6/1/2021,08:45:00,"","12.11","","7.41","","74","","0.0","","9.94","","0",""
6/1/2021,09:00:00,"","12.10","","7.40","","74","","0.0","","9.85","","0",""
6/1/2021,09:15:00,"","12.10","","7.38","","74","","0.0","","9.68","","0",""
6/1/2021,09:30:00,"","12.11","","7.36","","74","","0.0","","9.62","","0",""
6/1/2021,09:45:00,"","12.10","","7.35","","75","","0.0","","9.55","","0",""
6/1/2021,10:00:00,"","12.13","","7.35","","75","","0.0","","9.59","","0",""
6/1/2021,10:15:00,"","12.17","","7.38","","74","","0.0","","9.96","","0",""
6/1/2021,10:30:00,"","12.22","","7.39","","74","","0.0","","9.97","","0",""
6/1/2021,10:45:00,"","12.45","","7.38","","74","","0.0","","10.00","","0",""
6/1/2021,11:00:00,"","12.51","","7.41","","74","","0.0","","10.01","","0",""
6/1/2021,11:15:00,"","12.55","","7.41","","75","","0.0","","10.05","","0",""
6/1/2021,11:30:00,"","12.58","","7.38","","74","","0.0","","10.00","","0",""
6/1/2021,11:45:00,"","12.63","","7.39","","74","","0.0","","10.01","","0",""
6/1/2021,12:00:00,"","12.65","","7.38","","74","","0.0","","9.99","","0",""
6/1/2021,12:15:00,"","12.76","","7.40","","74","","0.0","","10.12","","0",""
6/1/2021,12:30:00,"","12.77","","7.39","","74","","0.0","","10.06","","0",""
6/1/2021,12:45:00,"","12.82","","7.39","","75","","0.0","","10.12","","0",""
6/1/2021,13:00:00,"","12.85","","7.41","","74","","0.0","","10.06","","0",""
6/1/2021,13:15:00,"","13.00","","7.40","","74","","0.0","","10.09","","0",""
6/1/2021,13:30:00,"","13.05","","7.41","","75","","0.0","","10.09","","0",""
6/1/2021,13:45:00,"","13.20","","7.42","","74","","0.0","","10.14","","0",""
6/1/2021,14:00:00,"","13.17","","7.38","","74","","0.0","","10.18","","0",""
6/1/2021,14:15:00,"","13.18","","7.42","","74","","0.0","","10.19","","0",""
6/1/2021,14:30:00,"","13.14","","7.41","","74","","0.0","","10.08","","0",""
6/1/2021,14:45:00,"","13.09","","7.40","","75","","0.0","","10.11","","0",""
6/1/2021,15:00:00,"","13.11","","7.43","","74","","0.0","","10.23","","0",""
6/1/2021,15:15:00,"","13.12","","7.43","","74","","0.0","","10.20","","0",""
6/1/2021,15:30:00,"","13.12","","7.44","","74","","0.0","","10.21","","0",""
6/1/2021,15:45:00,"","13.11","","7.45","","75","","0.0","","10.29","","0",""
6/1/2021,16:00:00,"","13.12","","7.45","","74","","0.0","","10.28","","0",""
6/1/2021,16:15:00,"","13.11","","7.45","","74","","0.0","","10.32","","0",""
6/1/2021,16:30:00,"","13.10","","7.45","","74","","0.0","","10.37","","0",""
6/1/2021,16:45:00,"","13.09","","7.46","","75","","0.0","","10.43","","0",""
6/1/2021,17:00:00,"","13.08","","7.46","","74","","0.0","","10.39","","0",""
6/1/2021,17:15:00,"","13.05","","7.47","","74","","0.0","","10.46","","0",""
6/1/2021,17:30:00,"","12.74","","7.46","","74","","0.0","","10.40","","0",""
6/1/2021,17:45:00,"","12.51","","7.45","","75","","0.0","","10.35","","0",""
6/1/2021,18:00:00,"","12.40","","7.44","","75","","0.0","","10.31","","0",""
6/1/2021,18:15:00,"","12.29","","7.44","","75","","0.0","","10.35","","0",""
6/1/2021,18:30:00,"","12.23","","7.43","","75","","0.0","","10.33","","0",""
6/1/2021,18:45:00,"","12.21","","7.43","","75","","0.0","","10.34","","0",""
6/1/2021,19:00:00,"","12.45","","7.43","","74","","0.0","","10.26","","0",""
6/1/2021,19:15:00,"","12.49","","7.43","","75","","0.0","","10.29","","0",""
6/1/2021,19:30:00,"","12.53","","7.44","","74","","0.0","","10.35","","0",""
6/1/2021,19:45:00,"","12.47","","7.40","","75","","0.0","","10.33","","0",""
6/1/2021,20:00:00,"","12.46","","7.42","","75","","0.0","","10.30","","0",""
6/1/2021,20:15:00,"","12.48","","7.43","","75","","0.0","","10.30","","0",""
6/1/2021,20:30:00,"","12.50","","7.42","","75","","0.0","","10.30","","0",""
6/1/2021,20:45:00,"","12.49","","7.44","","75","","0.0","","10.30","","0",""
6/1/2021,21:00:00,"","12.50","","7.44","","75","","0.0","","10.32","","0",""
6/1/2021,21:15:00,"","12.55","","7.44","","74","","0.0","","10.30","","0",""
6/1/2021,21:30:00,"","12.56","","7.43","","75","","0.0","","10.32","","0",""
6/1/2021,21:45:00,"","12.60","","7.42","","75","","7.7","","10.33","","0",""
6/1/2021,22:00:00,"","12.58","","7.46","","75","","16.0","","10.40","","0",""
6/1/2021,22:15:00,"","12.55","","7.46","","75","","21.5","","10.43","","0",""
6/1/2021,22:30:00,"","12.55","","7.46","","74","","26.2","","10.33","","0",""
6/1/2021,22:45:00,"","12.50","","7.46","","75","","30.0","","10.44","","0",""
6/1/2021,23:00:00,"","12.49","","7.46","","75","","34.1","","10.43","","0",""
6/1/2021,23:15:00,"","12.47","","7.45","","75","","36.7","","10.48","","0",""
6/1/2021,23:30:00,"","12.44","","7.45","","75","","38.0","","0.00","","0",""
6/1/2021,23:45:00,"","12.40","","7.45","","74","","39.6","","0.00","","0",""
6/2/2021,00:00:00,"","12.39","","7.45","","75","","42.0","","0.00","","0",""
6/2/2021,00:15:00,"","12.36","","7.45","","74","","42.7","","0.00","","0",""
6/2/2021,00:30:00,"","12.34","","7.44","","74","","43.0","","0.00","","0",""
6/2/2021,00:45:00,"","12.32","","7.44","","75","","43.2","","0.00","","0",""
6/2/2021,01:00:00,"","12.29","","7.43","","75","","43.7","","0.00","","0",""
6/2/2021,01:15:00,"","12.29","","7.44","","75","","44.3","","0.00","","0",""
6/2/2021,01:30:00,"","12.26","","7.44","","75","","44.4","","0.00","","0",""
6/2/2021,01:45:00,"","12.24","","7.44","","75","","44.9","","0.00","","0",""
6/2/2021,02:00:00,"","12.21","","7.43","","75","","45.5","","0.00","","0",""
6/2/2021,02:15:00,"","12.17","","7.42","","75","","45.7","","0.00","","0",""
6/2/2021,02:30:00,"","12.16","","7.42","","75","","44.8","","0.00","","0",""
6/2/2021,02:45:00,"","12.14","","7.42","","75","","42.7","","0.00","","0",""
6/2/2021,03:00:00,"","12.13","","7.42","","74","","39.6","","0.00","","0",""
6/2/2021,03:15:00,"","12.09","","7.42","","75","","34.5","","0.00","","0",""
6/2/2021,03:30:00,"","12.07","","7.42","","75","","29.0","","0.00","","0",""
6/2/2021,03:45:00,"","12.06","","7.40","","75","","23.9","","0.00","","0",""
6/2/2021,04:00:00,"","12.01","","7.41","","75","","21.3","","0.00","","0",""
6/2/2021,04:15:00,"","12.00","","7.41","","75","","18.4","","0.00","","0",""
6/2/2021,04:30:00,"","11.99","","7.41","","75","","17.0","","0.00","","0",""
6/2/2021,04:45:00,"","11.96","","7.39","","75","","15.8","","0.00","","0",""
6/2/2021,05:00:00,"","11.94","","7.39","","75","","15.2","","0.00","","0",""
6/2/2021,05:15:00,"","11.92","","7.40","","75","","14.4","","0.00","","0",""
6/2/2021,05:30:00,"","11.88","","7.39","","75","","14.4","","0.00","","0",""
6/2/2021,05:45:00,"","11.85","","7.39","","75","","15.3","","0.00","","0",""
6/2/2021,06:00:00,"","11.85","","7.37","","75","","15.0","","0.00","","0",""
6/2/2021,06:15:00,"","11.84","","7.38","","75","","15.8","","0.00","","0",""
"Power loss from 010170 000000 to 060221 062947"
"Late probe turn on at 060221 062947"
"Power loss from 010170 000000 to 060221 062957"
"Late probe turn on at 060221 062957"
6/2/2021,06:30:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 064425"
"Late probe turn on at 060221 064425"
"Power loss from 010170 000000 to 060221 064435"
"Late probe turn on at 060221 064435"
"Power loss from 010170 000000 to 060221 064457"
"Late probe turn on at 060221 064457"
6/2/2021,06:45:00,"","55.00","#","NAN","","NAN","","NAN","","NAN","","0",""
"Power loss from 010170 000000 to 060221 065914"
"Late probe turn on at 060221 065914"
"Power loss from 010170 000000 to 060221 065924"
"Late probe turn on at 060221 065924"
"Power loss from 010170 000000 to 060221 065942"
"Late probe turn on at 060221 065942"
"Power loss from 010170 000000 to 060221 065952"
"Late probe turn on at 060221 065952"
6/2/2021,07:00:00,"","11.79","","7.38","","80","","3000.0","#","0.00","","0",""
"Power loss from 010170 000000 to 060221 071407"
"Late probe turn on at 060221 071407"
"Power loss from 010170 000000 to 060221 071417"
"Late probe turn on at 060221 071417"
"Power loss from 010170 000000 to 060221 071432"
"Late probe turn on at 060221 071432"
"Power loss from 010170 000000 to 060221 071442"
"Late probe turn on at 060221 071442"
"Power loss from 010170 000000 to 060221 071452"
"Late probe turn on at 060221 071452"
"Power loss from 010170 000000 to 060221 072856"
"Late probe turn on at 060221 072856"
"Power loss from 010170 000000 to 060221 072906"
"Late probe turn on at 060221 072906"
"Power loss from 010170 000000 to 060221 072916"
"Late probe turn on at 060221 072916"
"Power loss from 010170 000000 to 060221 072927"
"Late probe turn on at 060221 072927"
"Power loss from 010170 000000 to 060221 072937"
"Late probe turn on at 060221 072937"
"Power loss from 010170 000000 to 060221 072947"
"Late probe turn on at 060221 072947"
"Power loss from 010170 000000 to 060221 072957"
